player_id,player_name,team_id,season,n_matches,n_starts,start_rate_all,n_hard,n_hard_starts,start_rate_hard,n_easy,n_easy_starts,start_rate_easy,rotation_elasticity
7722,Trézéguet,Aston Villa,2020,21.0,12.0,0.5714285714285714,5.0,4.0,0.8,7.0,3.0,0.42857142857142855,0.3714285714285715
7723,John McGinn,Aston Villa,2019,28.0,27.0,0.9642857142857143,9.0,9.0,1.0,11.0,11.0,1.0,0.0
7723,John McGinn,Aston Villa,2020,37.0,37.0,1.0,13.0,13.0,1.0,12.0,12.0,1.0,0.0
7723,John McGinn,Aston Villa,2021,35.0,35.0,1.0,12.0,12.0,1.0,14.0,14.0,1.0,0.0
7723,John McGinn,Aston Villa,2022,34.0,30.0,0.8823529411764706,13.0,11.0,0.8461538461538461,10.0,9.0,0.9,-0.05384615384615388
7723,John McGinn,Aston Villa,2023,35.0,35.0,1.0,11.0,11.0,1.0,12.0,12.0,1.0,0.0
7723,John McGinn,Aston Villa,2024,34.0,27.0,0.7941176470588235,12.0,9.0,0.75,13.0,11.0,0.8461538461538461,-0.09615384615384615
7724,Wesley,Aston Villa,2019,21.0,21.0,1.0,6.0,6.0,1.0,8.0,8.0,1.0,0.0
7724,Wesley,Aston Villa,2020,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
7725,Jonathan Kodjia,Aston Villa,2019,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
7726,Ezri Konsa Ngoyo,Aston Villa,2019,25.0,24.0,0.96,8.0,8.0,1.0,8.0,7.0,0.875,0.125
7726,Ezri Konsa Ngoyo,Aston Villa,2020,36.0,35.0,0.9722222222222222,13.0,13.0,1.0,11.0,10.0,0.9090909090909091,0.09090909090909094
7726,Ezri Konsa Ngoyo,Aston Villa,2021,29.0,29.0,1.0,10.0,10.0,1.0,11.0,11.0,1.0,0.0
7726,Ezri Konsa Ngoyo,Aston Villa,2022,38.0,37.0,0.9736842105263158,13.0,13.0,1.0,13.0,12.0,0.9230769230769231,0.07692307692307687
7726,Ezri Konsa Ngoyo,Aston Villa,2023,35.0,35.0,1.0,13.0,13.0,1.0,12.0,12.0,1.0,0.0
7726,Ezri Konsa Ngoyo,Aston Villa,2024,34.0,33.0,0.9705882352941176,11.0,11.0,1.0,11.0,11.0,1.0,0.0
7727,Henri Lansbury,Aston Villa,2019,10.0,2.0,0.2,3.0,0.0,0.0,2.0,0.0,0.0,0.0
773,Aleksandar Mitrovic,Fulham,2020,27.0,13.0,0.48148148148148145,8.0,2.0,0.25,10.0,7.0,0.7,-0.44999999999999996
773,Aleksandar Mitrovic,Fulham,2022,24.0,23.0,0.9583333333333334,7.0,7.0,1.0,8.0,7.0,0.875,0.125
775,Andros Townsend,Crystal Palace,2019,24.0,14.0,0.5833333333333334,11.0,8.0,0.7272727272727273,6.0,3.0,0.5,0.2272727272727273
775,Andros Townsend,Crystal Palace,2020,34.0,25.0,0.7352941176470589,12.0,10.0,0.8333333333333334,13.0,9.0,0.6923076923076923,0.14102564102564108
775,Andros Townsend,Everton,2021,21.0,17.0,0.8095238095238095,5.0,4.0,0.8,7.0,5.0,0.7142857142857143,0.08571428571428574
775,Andros Townsend,Luton,2023,27.0,14.0,0.5185185185185185,10.0,7.0,0.7,9.0,4.0,0.4444444444444444,0.25555555555555554
7752,Gabriel Martinelli,Arsenal,2019,14.0,6.0,0.42857142857142855,3.0,3.0,1.0,7.0,0.0,0.0,1.0
7752,Gabriel Martinelli,Arsenal,2020,14.0,7.0,0.5,4.0,2.0,0.5,5.0,2.0,0.4,0.09999999999999998
7752,Gabriel Martinelli,Arsenal,2021,29.0,21.0,0.7241379310344828,7.0,6.0,0.8571428571428571,11.0,8.0,0.7272727272727273,0.1298701298701298
7752,Gabriel Martinelli,Arsenal,2022,36.0,34.0,0.9444444444444444,13.0,13.0,1.0,12.0,12.0,1.0,0.0
7752,Gabriel Martinelli,Arsenal,2023,35.0,24.0,0.6857142857142857,12.0,8.0,0.6666666666666666,12.0,9.0,0.75,-0.08333333333333337
7752,Gabriel Martinelli,Arsenal,2024,33.0,25.0,0.7575757575757576,12.0,11.0,0.9166666666666666,10.0,7.0,0.7,0.21666666666666667
7753,James Justin,Leicester,2019,13.0,11.0,0.8461538461538461,4.0,4.0,1.0,5.0,4.0,0.8,0.19999999999999996
7753,James Justin,Leicester,2020,23.0,23.0,1.0,8.0,8.0,1.0,8.0,8.0,1.0,0.0
7753,James Justin,Leicester,2021,13.0,11.0,0.8461538461538461,4.0,3.0,0.75,5.0,5.0,1.0,-0.25
7753,James Justin,Leicester,2022,14.0,14.0,1.0,5.0,5.0,1.0,6.0,6.0,1.0,0.0
7753,James Justin,Leicester,2024,36.0,34.0,0.9444444444444444,13.0,12.0,0.9230769230769231,11.0,11.0,1.0,-0.07692307692307687
7762,Jean-Ricner Bellegarde,Wolves,2023,22.0,10.0,0.45454545454545453,7.0,3.0,0.42857142857142855,9.0,3.0,0.3333333333333333,0.09523809523809523
7762,Jean-Ricner Bellegarde,Wolves,2024,35.0,20.0,0.5714285714285714,12.0,7.0,0.5833333333333334,14.0,8.0,0.5714285714285714,0.011904761904761973
7768,Mason Mount,Chelsea,2019,37.0,32.0,0.8648648648648649,13.0,12.0,0.9230769230769231,13.0,12.0,0.9230769230769231,0.0
7768,Mason Mount,Chelsea,2020,36.0,32.0,0.8888888888888888,12.0,11.0,0.9166666666666666,12.0,11.0,0.9166666666666666,0.0
7768,Mason Mount,Chelsea,2021,32.0,27.0,0.84375,12.0,11.0,0.9166666666666666,11.0,9.0,0.8181818181818182,0.0984848484848484
7768,Mason Mount,Chelsea,2022,24.0,20.0,0.8333333333333334,8.0,5.0,0.625,10.0,9.0,0.9,-0.275
7768,Mason Mount,Man United,2023,14.0,5.0,0.35714285714285715,4.0,1.0,0.25,6.0,3.0,0.5,-0.25
7768,Mason Mount,Man United,2024,17.0,8.0,0.47058823529411764,9.0,5.0,0.5555555555555556,5.0,2.0,0.4,0.15555555555555556
780,Karl Darlow,Newcastle,2020,25.0,25.0,1.0,9.0,9.0,1.0,8.0,8.0,1.0,0.0
780,Karl Darlow,Newcastle,2021,8.0,8.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0
7814,Taiwo Awoniyi,Nott'm Forest,2022,27.0,17.0,0.6296296296296297,11.0,8.0,0.7272727272727273,7.0,4.0,0.5714285714285714,0.1558441558441559
7814,Taiwo Awoniyi,Nott'm Forest,2023,20.0,12.0,0.6,9.0,5.0,0.5555555555555556,6.0,4.0,0.6666666666666666,-0.11111111111111105
7814,Taiwo Awoniyi,Nott'm Forest,2024,26.0,3.0,0.11538461538461539,7.0,1.0,0.14285714285714285,11.0,2.0,0.18181818181818182,-0.038961038961038974
782,Ben Chilwell,Chelsea,2020,27.0,27.0,1.0,10.0,10.0,1.0,9.0,9.0,1.0,0.0
782,Ben Chilwell,Chelsea,2021,7.0,6.0,0.8571428571428571,1.0,1.0,1.0,4.0,3.0,0.75,0.25
782,Ben Chilwell,Chelsea,2022,23.0,15.0,0.6521739130434783,5.0,3.0,0.6,9.0,4.0,0.4444444444444444,0.15555555555555556
782,Ben Chilwell,Chelsea,2023,13.0,9.0,0.6923076923076923,4.0,4.0,1.0,5.0,3.0,0.6,0.4
782,Ben Chilwell,Crystal Palace,2024,8.0,1.0,0.125,1.0,0.0,0.0,5.0,1.0,0.2,-0.2
782,Ben Chilwell,Leicester,2019,27.0,27.0,1.0,9.0,9.0,1.0,10.0,10.0,1.0,0.0
7822,Dennis Srbeny,Norwich,2019,9.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
7823,Jack Stacey,Bournemouth,2019,19.0,17.0,0.8947368421052632,9.0,7.0,0.7777777777777778,5.0,5.0,1.0,-0.2222222222222222
7823,Jack Stacey,Bournemouth,2022,10.0,3.0,0.3,4.0,2.0,0.5,2.0,0.0,0.0,0.5
787,Ryan Bennett,Leicester,2019,9.0,6.0,0.6666666666666666,2.0,2.0,1.0,5.0,2.0,0.4,0.6
787,Ryan Bennett,Wolves,2019,13.0,7.0,0.5384615384615384,6.0,4.0,0.6666666666666666,4.0,2.0,0.5,0.16666666666666663
789,Robbie Brady,Burnley,2019,17.0,5.0,0.29411764705882354,5.0,3.0,0.6,7.0,2.0,0.2857142857142857,0.3142857142857143
789,Robbie Brady,Burnley,2020,19.0,12.0,0.631578947368421,7.0,5.0,0.7142857142857143,5.0,1.0,0.2,0.5142857142857142
7891,Renan Lodi,Nott'm Forest,2022,28.0,26.0,0.9285714285714286,11.0,10.0,0.9090909090909091,10.0,9.0,0.9,0.009090909090909038
7892,João Félix,Chelsea,2022,22.0,13.0,0.5909090909090909,7.0,2.0,0.2857142857142857,7.0,6.0,0.8571428571428571,-0.5714285714285714
7892,João Félix,Chelsea,2024,14.0,4.0,0.2857142857142857,2.0,1.0,0.5,6.0,3.0,0.5,0.0
790,Nathan Redmond,Burnley,2023,12.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0
790,Nathan Redmond,Southampton,2019,32.0,32.0,1.0,12.0,12.0,1.0,9.0,9.0,1.0,0.0
790,Nathan Redmond,Southampton,2020,29.0,17.0,0.5862068965517241,10.0,6.0,0.6,10.0,6.0,0.6,0.0
790,Nathan Redmond,Southampton,2021,27.0,20.0,0.7407407407407407,10.0,7.0,0.7,8.0,7.0,0.875,-0.17500000000000004
7902,Matthijs de Ligt,Man United,2024,29.0,25.0,0.8620689655172413,8.0,8.0,1.0,10.0,9.0,0.9,0.09999999999999998
7904,Caoimhin Kelleher,Liverpool,2023,10.0,10.0,1.0,2.0,2.0,1.0,6.0,6.0,1.0,0.0
7904,Caoimhin Kelleher,Liverpool,2024,10.0,10.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,0.0
7908,Marshall Munetsi,Wolves,2024,23.0,21.0,0.9130434782608695,9.0,8.0,0.8888888888888888,10.0,10.0,1.0,-0.11111111111111116
791,Alexander Tettey,Norwich,2019,30.0,28.0,0.9333333333333333,11.0,11.0,1.0,11.0,10.0,0.9090909090909091,0.09090909090909094
7921,Felipe,Nott'm Forest,2022,16.0,15.0,0.9375,7.0,7.0,1.0,3.0,3.0,1.0,0.0
7921,Felipe,Nott'm Forest,2023,7.0,4.0,0.5714285714285714,1.0,1.0,1.0,4.0,2.0,0.5,0.5
7927,Sofyan Amrabat,Man United,2023,21.0,10.0,0.47619047619047616,11.0,6.0,0.5454545454545454,8.0,4.0,0.5,0.045454545454545414
7931,Takehiro Tomiyasu,Arsenal,2021,22.0,20.0,0.9090909090909091,8.0,7.0,0.875,6.0,6.0,1.0,-0.125
7931,Takehiro Tomiyasu,Arsenal,2022,21.0,6.0,0.2857142857142857,8.0,2.0,0.25,6.0,2.0,0.3333333333333333,-0.08333333333333331
7931,Takehiro Tomiyasu,Arsenal,2023,22.0,10.0,0.45454545454545453,9.0,4.0,0.4444444444444444,8.0,4.0,0.5,-0.05555555555555558
7943,Igor Julio,Brighton,2023,24.0,17.0,0.7083333333333334,9.0,7.0,0.7777777777777778,8.0,5.0,0.625,0.1527777777777778
7943,Igor Julio,Brighton,2024,13.0,10.0,0.7692307692307693,8.0,6.0,0.75,4.0,3.0,0.75,0.0
7958,Sandro Tonali,Newcastle,2023,8.0,5.0,0.625,2.0,2.0,1.0,4.0,1.0,0.25,0.75
7958,Sandro Tonali,Newcastle,2024,36.0,28.0,0.7777777777777778,13.0,9.0,0.6923076923076923,12.0,11.0,0.9166666666666666,-0.22435897435897434
7967,Anssumane Fati,Brighton,2023,19.0,3.0,0.15789473684210525,6.0,0.0,0.0,7.0,2.0,0.2857142857142857,-0.2857142857142857
7983,Daniel N&#039;Lundulu,Southampton,2020,13.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0
7988,Billy Gilmour,Brighton,2022,14.0,7.0,0.5,6.0,4.0,0.6666666666666666,5.0,2.0,0.4,0.2666666666666666
7988,Billy Gilmour,Brighton,2023,30.0,24.0,0.8,8.0,6.0,0.75,12.0,9.0,0.75,0.0
7988,Billy Gilmour,Brighton,2024,7.0,3.0,0.42857142857142855,1.0,0.0,0.0,3.0,1.0,0.3333333333333333,-0.3333333333333333
7988,Billy Gilmour,Chelsea,2019,6.0,2.0,0.3333333333333333,1.0,0.0,0.0,4.0,1.0,0.25,-0.25
7988,Billy Gilmour,Chelsea,2020,5.0,3.0,0.6,3.0,1.0,0.3333333333333333,1.0,1.0,1.0,-0.6666666666666667
7988,Billy Gilmour,Norwich,2021,24.0,21.0,0.875,9.0,8.0,0.8888888888888888,7.0,6.0,0.8571428571428571,0.031746031746031744
7990,Christoph Zimmermann,Norwich,2019,17.0,16.0,0.9411764705882353,7.0,7.0,1.0,6.0,5.0,0.8333333333333334,0.16666666666666663
7990,Christoph Zimmermann,Norwich,2021,3.0,2.0,0.6666666666666666,2.0,1.0,0.5,1.0,1.0,1.0,-0.5
7991,Aaron Connolly,Brighton,2019,24.0,14.0,0.5833333333333334,11.0,7.0,0.6363636363636364,6.0,3.0,0.5,0.13636363636363635
7991,Aaron Connolly,Brighton,2020,17.0,9.0,0.5294117647058824,7.0,3.0,0.42857142857142855,6.0,4.0,0.6666666666666666,-0.23809523809523808
7991,Aaron Connolly,Brighton,2021,4.0,1.0,0.25,1.0,0.0,0.0,2.0,1.0,0.5,-0.5
8016,Matthew Longstaff,Newcastle,2019,9.0,6.0,0.6666666666666666,6.0,4.0,0.6666666666666666,1.0,1.0,1.0,-0.33333333333333337
802,Diego Costa,Wolves,2022,23.0,16.0,0.6956521739130435,6.0,4.0,0.6666666666666666,7.0,4.0,0.5714285714285714,0.09523809523809523
8020,Steven Alzate,Brighton,2019,19.0,12.0,0.631578947368421,6.0,4.0,0.6666666666666666,7.0,4.0,0.5714285714285714,0.09523809523809523
8020,Steven Alzate,Brighton,2020,15.0,10.0,0.6666666666666666,7.0,5.0,0.7142857142857143,2.0,1.0,0.5,0.2142857142857143
8020,Steven Alzate,Brighton,2021,9.0,5.0,0.5555555555555556,4.0,2.0,0.5,1.0,0.0,0.0,0.5
8021,Adam Idah,Norwich,2019,12.0,1.0,0.08333333333333333,5.0,1.0,0.2,5.0,0.0,0.0,0.2
8021,Adam Idah,Norwich,2021,17.0,6.0,0.35294117647058826,4.0,2.0,0.5,8.0,3.0,0.375,0.125
8026,Raphinha,Leeds,2020,31.0,27.0,0.8709677419354839,8.0,8.0,1.0,13.0,13.0,1.0,0.0
8026,Raphinha,Leeds,2021,35.0,34.0,0.9714285714285714,12.0,12.0,1.0,13.0,13.0,1.0,0.0
803,Ben Foster,Watford,2019,38.0,38.0,1.0,13.0,13.0,1.0,13.0,13.0,1.0,0.0
803,Ben Foster,Watford,2021,26.0,26.0,1.0,8.0,8.0,1.0,8.0,8.0,1.0,0.0
804,Craig Dawson,Watford,2019,29.0,26.0,0.896551724137931,9.0,8.0,0.8888888888888888,12.0,10.0,0.8333333333333334,0.05555555555555547
804,Craig Dawson,West Ham,2020,22.0,22.0,1.0,4.0,4.0,1.0,10.0,10.0,1.0,0.0
804,Craig Dawson,West Ham,2021,34.0,30.0,0.8823529411764706,11.0,9.0,0.8181818181818182,13.0,13.0,1.0,-0.18181818181818177
804,Craig Dawson,West Ham,2022,14.0,14.0,1.0,4.0,4.0,1.0,6.0,6.0,1.0,0.0
804,Craig Dawson,Wolves,2022,21.0,21.0,1.0,8.0,8.0,1.0,6.0,6.0,1.0,0.0
804,Craig Dawson,Wolves,2023,25.0,25.0,1.0,9.0,9.0,1.0,8.0,8.0,1.0,0.0
804,Craig Dawson,Wolves,2024,15.0,10.0,0.6666666666666666,5.0,4.0,0.8,4.0,2.0,0.5,0.30000000000000004
8040,Marvelous Nakamba,Aston Villa,2019,29.0,19.0,0.6551724137931034,10.0,7.0,0.7,11.0,6.0,0.5454545454545454,0.15454545454545454
8040,Marvelous Nakamba,Aston Villa,2020,13.0,9.0,0.6923076923076923,6.0,5.0,0.8333333333333334,3.0,3.0,1.0,-0.16666666666666663
8040,Marvelous Nakamba,Aston Villa,2021,16.0,10.0,0.625,7.0,5.0,0.7142857142857143,6.0,3.0,0.5,0.2142857142857143
8040,Marvelous Nakamba,Luton,2023,13.0,13.0,1.0,6.0,6.0,1.0,2.0,2.0,1.0,0.0
8044,Joshua Zirkzee,Man United,2024,32.0,14.0,0.4375,9.0,4.0,0.4444444444444444,12.0,4.0,0.3333333333333333,0.1111111111111111
8045,Eric Garcia,Man City,2019,13.0,8.0,0.6153846153846154,4.0,2.0,0.5,4.0,2.0,0.5,0.0
8045,Eric Garcia,Man City,2020,6.0,3.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8066,Arnaut Danjuma Groeneveld,Bournemouth,2019,14.0,6.0,0.42857142857142855,6.0,3.0,0.5,6.0,1.0,0.16666666666666666,0.33333333333333337
8066,Arnaut Danjuma Groeneveld,Everton,2023,14.0,5.0,0.35714285714285715,6.0,1.0,0.16666666666666666,4.0,2.0,0.5,-0.33333333333333337
8066,Arnaut Danjuma Groeneveld,Tottenham,2022,12.0,2.0,0.16666666666666666,7.0,1.0,0.14285714285714285,1.0,0.0,0.0,0.14285714285714285
8067,Reece James,Chelsea,2019,24.0,16.0,0.6666666666666666,7.0,5.0,0.7142857142857143,10.0,7.0,0.7,0.014285714285714346
8067,Reece James,Chelsea,2020,32.0,25.0,0.78125,12.0,9.0,0.75,10.0,7.0,0.7,0.050000000000000044
8067,Reece James,Chelsea,2021,26.0,22.0,0.8461538461538461,9.0,8.0,0.8888888888888888,8.0,6.0,0.75,0.13888888888888884
8067,Reece James,Chelsea,2022,16.0,14.0,0.875,4.0,3.0,0.75,8.0,7.0,0.875,-0.125
8067,Reece James,Chelsea,2023,10.0,5.0,0.5,7.0,5.0,0.7142857142857143,1.0,0.0,0.0,0.7142857142857143
8067,Reece James,Chelsea,2024,19.0,12.0,0.631578947368421,12.0,8.0,0.6666666666666666,4.0,3.0,0.75,-0.08333333333333337
807,Jonny Evans,Leicester,2019,38.0,38.0,1.0,13.0,13.0,1.0,13.0,13.0,1.0,0.0
807,Jonny Evans,Leicester,2020,28.0,28.0,1.0,9.0,9.0,1.0,11.0,11.0,1.0,0.0
807,Jonny Evans,Leicester,2021,18.0,16.0,0.8888888888888888,6.0,5.0,0.8333333333333334,6.0,5.0,0.8333333333333334,0.0
807,Jonny Evans,Leicester,2022,13.0,12.0,0.9230769230769231,6.0,6.0,1.0,5.0,5.0,1.0,0.0
807,Jonny Evans,Man United,2023,23.0,15.0,0.6521739130434783,11.0,6.0,0.5454545454545454,5.0,3.0,0.6,-0.054545454545454564
807,Jonny Evans,Man United,2024,7.0,3.0,0.42857142857142855,1.0,0.0,0.0,5.0,2.0,0.4,-0.4
8075,Brandon Williams,Man United,2019,17.0,11.0,0.6470588235294118,5.0,3.0,0.6,7.0,5.0,0.7142857142857143,-0.11428571428571432
8075,Brandon Williams,Norwich,2021,26.0,23.0,0.8846153846153846,8.0,7.0,0.875,10.0,9.0,0.9,-0.025000000000000022
8089,Kieran Tierney,Arsenal,2019,15.0,12.0,0.8,5.0,5.0,1.0,5.0,4.0,0.8,0.19999999999999996
8089,Kieran Tierney,Arsenal,2020,27.0,26.0,0.9629629629629629,11.0,11.0,1.0,10.0,9.0,0.9,0.09999999999999998
8089,Kieran Tierney,Arsenal,2021,22.0,22.0,1.0,8.0,8.0,1.0,8.0,8.0,1.0,0.0
8089,Kieran Tierney,Arsenal,2022,27.0,6.0,0.2222222222222222,9.0,1.0,0.1111111111111111,9.0,3.0,0.3333333333333333,-0.2222222222222222
8089,Kieran Tierney,Arsenal,2024,13.0,2.0,0.15384615384615385,4.0,0.0,0.0,5.0,1.0,0.2,-0.2
8090,Lloyd Kelly,Bournemouth,2019,8.0,7.0,0.875,5.0,4.0,0.8,2.0,2.0,1.0,-0.19999999999999996
8090,Lloyd Kelly,Bournemouth,2022,23.0,23.0,1.0,7.0,7.0,1.0,9.0,9.0,1.0,0.0
8090,Lloyd Kelly,Bournemouth,2023,23.0,17.0,0.7391304347826086,7.0,4.0,0.5714285714285714,9.0,8.0,0.8888888888888888,-0.31746031746031744
8090,Lloyd Kelly,Newcastle,2024,13.0,7.0,0.5384615384615384,5.0,3.0,0.6,4.0,2.0,0.5,0.09999999999999998
8119,Boubacar Traore,Wolves,2022,10.0,4.0,0.4,4.0,1.0,0.25,2.0,0.0,0.0,0.25
8119,Boubacar Traore,Wolves,2023,24.0,7.0,0.2916666666666667,10.0,4.0,0.4,9.0,1.0,0.1111111111111111,0.2888888888888889
8127,Amad Diallo Traore,Man United,2020,3.0,2.0,0.6666666666666666,2.0,2.0,1.0,1.0,0.0,0.0,1.0
8127,Amad Diallo Traore,Man United,2023,9.0,3.0,0.3333333333333333,4.0,3.0,0.75,3.0,0.0,0.0,0.75
8127,Amad Diallo Traore,Man United,2024,26.0,20.0,0.7692307692307693,8.0,5.0,0.625,10.0,10.0,1.0,-0.375
8129,Riccardo Calafiori,Arsenal,2024,19.0,11.0,0.5789473684210527,7.0,3.0,0.42857142857142855,6.0,4.0,0.6666666666666666,-0.23809523809523808
813,Salomón Rondón,Everton,2021,20.0,8.0,0.4,5.0,2.0,0.4,8.0,4.0,0.5,-0.09999999999999998
813,Salomón Rondón,Everton,2022,7.0,1.0,0.14285714285714285,1.0,0.0,0.0,1.0,1.0,1.0,-1.0
8150,Anthony Gordon,Everton,2019,11.0,4.0,0.36363636363636365,5.0,2.0,0.4,3.0,1.0,0.3333333333333333,0.06666666666666671
8150,Anthony Gordon,Everton,2020,3.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,-1.0
8150,Anthony Gordon,Everton,2021,35.0,25.0,0.7142857142857143,13.0,10.0,0.7692307692307693,12.0,9.0,0.75,0.019230769230769273
8150,Anthony Gordon,Everton,2022,22.0,14.0,0.6363636363636364,6.0,3.0,0.5,9.0,5.0,0.5555555555555556,-0.05555555555555558
8150,Anthony Gordon,Newcastle,2022,24.0,10.0,0.4166666666666667,7.0,3.0,0.42857142857142855,9.0,4.0,0.4444444444444444,-0.015873015873015872
8150,Anthony Gordon,Newcastle,2023,35.0,34.0,0.9714285714285714,13.0,13.0,1.0,13.0,12.0,0.9230769230769231,0.07692307692307687
8150,Anthony Gordon,Newcastle,2024,34.0,28.0,0.8235294117647058,12.0,11.0,0.9166666666666666,12.0,9.0,0.75,0.16666666666666663
8179,Luke Cundle,Wolves,2021,4.0,2.0,0.5,2.0,1.0,0.5,1.0,0.0,0.0,0.5
8180,Owen Otasowie,Wolves,2020,6.0,2.0,0.3333333333333333,3.0,0.0,0.0,1.0,1.0,1.0,-1.0
8191,Giovanni Reyna,Nott'm Forest,2023,14.0,3.0,0.21428571428571427,5.0,1.0,0.2,3.0,1.0,0.3333333333333333,-0.1333333333333333
8204,Neco Williams,Liverpool,2019,6.0,3.0,0.5,2.0,1.0,0.5,2.0,1.0,0.5,0.0
8204,Neco Williams,Liverpool,2020,6.0,3.0,0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0
8204,Neco Williams,Nott'm Forest,2022,31.0,20.0,0.6451612903225806,11.0,7.0,0.6363636363636364,11.0,6.0,0.5454545454545454,0.09090909090909094
8204,Neco Williams,Nott'm Forest,2023,26.0,18.0,0.6923076923076923,10.0,7.0,0.7,8.0,7.0,0.875,-0.17500000000000004
8204,Neco Williams,Nott'm Forest,2024,35.0,28.0,0.8,12.0,8.0,0.6666666666666666,12.0,10.0,0.8333333333333334,-0.16666666666666674
8214,Tyrick Mitchell,Crystal Palace,2020,19.0,19.0,1.0,8.0,8.0,1.0,6.0,6.0,1.0,0.0
8214,Tyrick Mitchell,Crystal Palace,2021,36.0,35.0,0.9722222222222222,13.0,13.0,1.0,12.0,11.0,0.9166666666666666,0.08333333333333337
8214,Tyrick Mitchell,Crystal Palace,2022,36.0,34.0,0.9444444444444444,14.0,14.0,1.0,12.0,10.0,0.8333333333333334,0.16666666666666663
8214,Tyrick Mitchell,Crystal Palace,2023,37.0,37.0,1.0,12.0,12.0,1.0,13.0,13.0,1.0,0.0
8214,Tyrick Mitchell,Crystal Palace,2024,37.0,37.0,1.0,13.0,13.0,1.0,12.0,12.0,1.0,0.0
822,Patrick Bamford,Leeds,2020,38.0,37.0,0.9736842105263158,13.0,13.0,1.0,13.0,12.0,0.9230769230769231,0.07692307692307687
822,Patrick Bamford,Leeds,2021,9.0,7.0,0.7777777777777778,2.0,2.0,1.0,5.0,4.0,0.8,0.19999999999999996
822,Patrick Bamford,Leeds,2022,28.0,18.0,0.6428571428571429,7.0,3.0,0.42857142857142855,11.0,7.0,0.6363636363636364,-0.2077922077922078
8222,Japhet Tanganga,Tottenham,2020,6.0,6.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0
8222,Japhet Tanganga,Tottenham,2021,11.0,10.0,0.9090909090909091,5.0,5.0,1.0,4.0,3.0,0.75,0.25
8224,William Smallbone,Southampton,2019,9.0,4.0,0.4444444444444444,3.0,0.0,0.0,5.0,3.0,0.6,-0.6
8224,William Smallbone,Southampton,2020,3.0,2.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8224,William Smallbone,Southampton,2021,4.0,2.0,0.5,2.0,0.0,0.0,1.0,1.0,1.0,-1.0
8224,William Smallbone,Southampton,2024,18.0,6.0,0.3333333333333333,7.0,3.0,0.42857142857142855,5.0,2.0,0.4,0.028571428571428525
8226,Tariq Lamptey,Brighton,2019,8.0,7.0,0.875,4.0,3.0,0.75,2.0,2.0,1.0,-0.25
8226,Tariq Lamptey,Brighton,2020,11.0,11.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,0.0
8226,Tariq Lamptey,Brighton,2021,30.0,16.0,0.5333333333333333,12.0,6.0,0.5,10.0,8.0,0.8,-0.30000000000000004
8226,Tariq Lamptey,Brighton,2022,20.0,3.0,0.15,7.0,1.0,0.14285714285714285,6.0,2.0,0.3333333333333333,-0.19047619047619047
8226,Tariq Lamptey,Brighton,2023,19.0,10.0,0.5263157894736842,7.0,5.0,0.7142857142857143,7.0,3.0,0.42857142857142855,0.28571428571428575
8226,Tariq Lamptey,Brighton,2024,15.0,10.0,0.6666666666666666,4.0,1.0,0.25,6.0,5.0,0.8333333333333334,-0.5833333333333334
8226,Tariq Lamptey,Chelsea,2019,4.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,-0.5
8228,Nathaniel Phillips,Liverpool,2020,17.0,15.0,0.8823529411764706,4.0,3.0,0.75,6.0,6.0,1.0,-0.25
8235,Jeremy Ngakia,Watford,2021,16.0,9.0,0.5625,7.0,2.0,0.2857142857142857,5.0,3.0,0.6,-0.3142857142857143
8235,Jeremy Ngakia,West Ham,2019,5.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
8239,Takumi Minamino,Liverpool,2019,10.0,2.0,0.2,6.0,1.0,0.16666666666666666,2.0,0.0,0.0,0.16666666666666666
8239,Takumi Minamino,Liverpool,2020,11.0,4.0,0.36363636363636365,2.0,0.0,0.0,5.0,1.0,0.2,-0.2
8239,Takumi Minamino,Liverpool,2021,11.0,1.0,0.09090909090909091,3.0,0.0,0.0,5.0,0.0,0.0,0.0
8239,Takumi Minamino,Southampton,2020,14.0,10.0,0.7142857142857143,4.0,4.0,1.0,6.0,4.0,0.6666666666666666,0.33333333333333337
825,Adam Smith,Bournemouth,2019,24.0,24.0,1.0,7.0,7.0,1.0,9.0,9.0,1.0,0.0
825,Adam Smith,Bournemouth,2022,37.0,34.0,0.918918918918919,13.0,12.0,0.9230769230769231,13.0,12.0,0.9230769230769231,0.0
