season_start_year,season,match_date,match_id,home_team,away_team,FTHG,FTAG,FTR,B365H,B365D,B365A,B365>2.5,B365<2.5
2022,2022-2023,2023-01-15,2022_Chelsea_Crystal Palace_20230115,Chelsea,Crystal Palace,1,0,H,1.62,4.0,5.25,2.02,1.88
2022,2022-2023,2023-01-15,2022_Newcastle_Fulham_20230115,Newcastle,Fulham,1,0,H,1.5,4.33,6.5,1.73,2.1
2022,2022-2023,2023-01-15,2022_Tottenham_Arsenal_20230115,Tottenham,Arsenal,0,2,A,3.1,3.6,2.2,1.8,2.0
2022,2022-2023,2023-01-18,2022_Crystal Palace_Man United_20230118,Crystal Palace,Man United,1,1,D,4.5,3.6,1.8,1.97,1.93
2022,2022-2023,2023-01-19,2022_Man City_Tottenham_20230119,Man City,Tottenham,4,2,H,1.36,5.0,8.5,1.53,2.5
2022,2022-2023,2023-01-21,2022_Liverpool_Chelsea_20230121,Liverpool,Chelsea,0,0,D,1.85,3.75,4.0,1.73,2.1
2022,2022-2023,2023-01-21,2022_Bournemouth_Nott'm Forest_20230121,Bournemouth,Nott'm Forest,1,1,D,2.75,3.1,2.75,2.3,1.62
2022,2022-2023,2023-01-21,2022_Leicester_Brighton_20230121,Leicester,Brighton,2,2,D,3.6,3.5,2.05,1.86,2.04
2022,2022-2023,2023-01-21,2022_Southampton_Aston Villa_20230121,Southampton,Aston Villa,0,1,A,2.88,3.25,2.55,2.1,1.73
2022,2022-2023,2023-01-21,2022_West Ham_Everton_20230121,West Ham,Everton,2,0,H,1.8,3.75,4.75,2.1,1.73
2022,2022-2023,2023-01-21,2022_Crystal Palace_Newcastle_20230121,Crystal Palace,Newcastle,0,0,D,4.4,3.5,1.85,2.1,1.73
2022,2022-2023,2023-01-22,2022_Leeds_Brentford_20230122,Leeds,Brentford,0,0,D,2.38,3.6,2.88,1.67,2.2
2022,2022-2023,2023-01-22,2022_Man City_Wolves_20230122,Man City,Wolves,3,0,H,1.2,8.0,11.0,1.5,2.63
2022,2022-2023,2023-01-22,2022_Arsenal_Man United_20230122,Arsenal,Man United,3,2,H,1.8,3.8,4.2,1.73,2.1
2022,2022-2023,2023-01-23,2022_Fulham_Tottenham_20230123,Fulham,Tottenham,0,1,A,3.3,3.6,2.1,1.73,2.1
2022,2022-2023,2023-02-03,2022_Chelsea_Fulham_20230203,Chelsea,Fulham,0,0,D,1.62,4.0,5.25,1.91,1.99
2022,2022-2023,2023-02-04,2022_Everton_Arsenal_20230204,Everton,Arsenal,1,0,H,8.5,4.5,1.4,1.87,2.03
2022,2022-2023,2023-02-04,2022_Aston Villa_Leicester_20230204,Aston Villa,Leicester,2,4,A,1.95,3.6,3.8,1.94,1.96
2022,2022-2023,2023-02-04,2022_Brentford_Southampton_20230204,Brentford,Southampton,3,0,H,1.85,3.6,4.2,2.04,1.86
2022,2022-2023,2023-02-04,2022_Brighton_Bournemouth_20230204,Brighton,Bournemouth,1,0,H,1.33,5.25,8.5,1.73,2.1
2022,2022-2023,2023-02-04,2022_Man United_Crystal Palace_20230204,Man United,Crystal Palace,2,1,H,1.4,4.75,8.0,1.88,2.02
2022,2022-2023,2023-02-04,2022_Wolves_Liverpool_20230204,Wolves,Liverpool,3,0,H,4.0,3.8,1.85,1.8,2.0
2022,2022-2023,2023-02-04,2022_Newcastle_West Ham_20230204,Newcastle,West Ham,1,1,D,1.6,3.8,6.0,2.0,1.8
2022,2022-2023,2023-02-05,2022_Nott'm Forest_Leeds_20230205,Nott'm Forest,Leeds,1,0,H,2.63,3.3,2.7,1.94,1.96
2022,2022-2023,2023-02-05,2022_Tottenham_Man City_20230205,Tottenham,Man City,1,0,H,4.33,4.2,1.73,1.67,2.2
2022,2022-2023,2023-02-08,2022_Man United_Leeds_20230208,Man United,Leeds,2,2,D,1.45,5.0,6.0,1.57,2.38
2022,2022-2023,2023-02-11,2022_West Ham_Chelsea_20230211,West Ham,Chelsea,1,1,D,3.3,3.3,2.25,2.2,1.67
2022,2022-2023,2023-02-11,2022_Arsenal_Brentford_20230211,Arsenal,Brentford,1,1,D,1.44,4.75,7.0,1.73,2.1
2022,2022-2023,2023-02-11,2022_Crystal Palace_Brighton_20230211,Crystal Palace,Brighton,1,1,D,3.8,3.5,2.0,2.0,1.8
2022,2022-2023,2023-02-11,2022_Fulham_Nott'm Forest_20230211,Fulham,Nott'm Forest,2,0,H,1.91,3.5,4.33,2.1,1.73
2022,2022-2023,2023-02-11,2022_Leicester_Tottenham_20230211,Leicester,Tottenham,4,1,H,3.4,3.6,2.1,1.73,2.1
2022,2022-2023,2023-02-11,2022_Southampton_Wolves_20230211,Southampton,Wolves,1,2,A,2.9,3.2,2.55,2.3,1.62
2022,2022-2023,2023-02-11,2022_Bournemouth_Newcastle_20230211,Bournemouth,Newcastle,1,1,D,6.5,4.0,1.53,2.04,1.86
2022,2022-2023,2023-02-12,2022_Leeds_Man United_20230212,Leeds,Man United,0,2,A,3.75,3.8,1.91,1.67,2.2
2022,2022-2023,2023-02-12,2022_Man City_Aston Villa_20230212,Man City,Aston Villa,3,1,H,1.25,6.5,11.0,1.5,2.63
2022,2022-2023,2023-02-13,2022_Liverpool_Everton_20230213,Liverpool,Everton,2,0,H,1.5,4.33,6.5,1.73,2.1
2022,2022-2023,2023-02-15,2022_Arsenal_Man City_20230215,Arsenal,Man City,1,3,A,2.9,3.5,2.35,1.88,2.02
2022,2022-2023,2023-02-18,2022_Aston Villa_Arsenal_20230218,Aston Villa,Arsenal,2,4,A,4.5,3.6,1.5,2.02,1.88
2022,2022-2023,2023-02-18,2022_Brentford_Crystal Palace_20230218,Brentford,Crystal Palace,1,1,D,1.83,3.5,4.5,2.1,1.73
2022,2022-2023,2023-02-18,2022_Brighton_Fulham_20230218,Brighton,Fulham,0,1,A,1.65,3.8,5.5,1.73,2.1
2022,2022-2023,2023-02-18,2022_Chelsea_Southampton_20230218,Chelsea,Southampton,0,1,A,1.4,4.75,8.5,1.98,1.92
2022,2022-2023,2023-02-18,2022_Everton_Leeds_20230218,Everton,Leeds,1,0,H,2.4,3.3,3.0,2.1,1.73
2022,2022-2023,2023-02-18,2022_Nott'm Forest_Man City_20230218,Nott'm Forest,Man City,1,1,D,8.5,5.5,1.3,1.62,2.3
2022,2022-2023,2023-02-18,2022_Wolves_Bournemouth_20230218,Wolves,Bournemouth,0,1,A,1.67,3.6,6.0,2.1,1.73
2022,2022-2023,2023-02-18,2022_Newcastle_Liverpool_20230218,Newcastle,Liverpool,0,2,A,2.5,3.5,2.7,1.8,2.0
2022,2022-2023,2023-02-19,2022_Man United_Leicester_20230219,Man United,Leicester,3,0,H,1.62,4.33,5.25,1.62,2.3
2022,2022-2023,2023-02-19,2022_Tottenham_West Ham_20230219,Tottenham,West Ham,2,0,H,1.75,3.6,4.75,1.88,2.02
2022,2022-2023,2023-02-24,2022_Fulham_Wolves_20230224,Fulham,Wolves,1,1,D,2.5,3.2,3.0,2.2,1.67
2022,2022-2023,2023-02-25,2022_Everton_Aston Villa_20230225,Everton,Aston Villa,0,2,A,2.5,3.2,3.0,2.3,1.62
2022,2022-2023,2023-02-25,2022_Leeds_Southampton_20230225,Leeds,Southampton,1,0,H,1.95,3.5,4.0,2.05,1.85
2022,2022-2023,2023-02-25,2022_Leicester_Arsenal_20230225,Leicester,Arsenal,0,1,A,4.75,4.0,1.7,1.67,2.2
2022,2022-2023,2023-02-25,2022_West Ham_Nott'm Forest_20230225,West Ham,Nott'm Forest,4,0,H,1.75,3.6,5.0,2.2,1.67
2022,2022-2023,2023-02-25,2022_Bournemouth_Man City_20230225,Bournemouth,Man City,1,4,A,10.0,5.75,1.29,1.57,2.38
2022,2022-2023,2023-02-25,2022_Crystal Palace_Liverpool_20230225,Crystal Palace,Liverpool,0,0,D,4.75,3.8,1.73,1.85,2.05
2022,2022-2023,2023-02-26,2022_Tottenham_Chelsea_20230226,Tottenham,Chelsea,2,0,H,2.55,3.25,2.9,2.08,1.82
2022,2022-2023,2023-03-01,2022_Arsenal_Everton_20230301,Arsenal,Everton,4,0,H,1.36,4.75,10.0,1.85,2.05
2022,2022-2023,2023-03-01,2022_Liverpool_Wolves_20230301,Liverpool,Wolves,2,0,H,1.5,4.75,6.0,1.73,2.1
2022,2022-2023,2023-03-04,2022_Man City_Newcastle_20230304,Man City,Newcastle,2,0,H,1.45,4.5,7.0,1.73,2.1
2022,2022-2023,2023-03-04,2022_Arsenal_Bournemouth_20230304,Arsenal,Bournemouth,3,2,H,1.22,7.0,12.0,1.57,2.38
2022,2022-2023,2023-03-04,2022_Aston Villa_Crystal Palace_20230304,Aston Villa,Crystal Palace,1,0,H,2.05,3.3,3.8,2.3,1.62
2022,2022-2023,2023-03-04,2022_Brighton_West Ham_20230304,Brighton,West Ham,4,0,H,1.8,3.6,4.5,1.95,1.95
2022,2022-2023,2023-03-04,2022_Chelsea_Leeds_20230304,Chelsea,Leeds,1,0,H,1.62,4.0,5.5,1.95,1.95
2022,2022-2023,2023-03-04,2022_Wolves_Tottenham_20230304,Wolves,Tottenham,1,0,H,3.3,3.4,2.2,2.1,1.73
2022,2022-2023,2023-03-04,2022_Southampton_Leicester_20230304,Southampton,Leicester,1,0,H,2.75,3.3,2.6,2.06,1.84
2022,2022-2023,2023-03-05,2022_Nott'm Forest_Everton_20230305,Nott'm Forest,Everton,2,2,D,2.7,3.0,2.88,2.5,1.53
2022,2022-2023,2023-03-05,2022_Liverpool_Man United_20230305,Liverpool,Man United,7,0,H,2.38,3.6,2.88,1.67,2.2
2022,2022-2023,2023-03-06,2022_Brentford_Fulham_20230306,Brentford,Fulham,3,2,H,1.95,3.6,3.75,1.94,1.96
2022,2022-2023,2023-03-11,2022_Bournemouth_Liverpool_20230311,Bournemouth,Liverpool,1,0,H,7.5,5.0,1.4,1.62,2.3
2022,2022-2023,2023-03-11,2022_Everton_Brentford_20230311,Everton,Brentford,1,0,H,2.7,3.25,2.7,2.2,1.67
2022,2022-2023,2023-03-11,2022_Leeds_Brighton_20230311,Leeds,Brighton,2,2,D,3.75,3.6,1.95,1.89,2.04
2022,2022-2023,2023-03-11,2022_Leicester_Chelsea_20230311,Leicester,Chelsea,1,3,A,3.75,3.5,1.95,2.02,1.91
2022,2022-2023,2023-03-11,2022_Tottenham_Nott'm Forest_20230311,Tottenham,Nott'm Forest,3,1,H,1.44,4.75,7.0,1.88,2.05
2022,2022-2023,2023-03-11,2022_Crystal Palace_Man City_20230311,Crystal Palace,Man City,0,1,A,9.0,4.75,1.36,1.8,2.0
2022,2022-2023,2023-03-12,2022_Fulham_Arsenal_20230312,Fulham,Arsenal,0,3,A,6.0,4.0,1.57,1.85,2.08
2022,2022-2023,2023-03-12,2022_Man United_Southampton_20230312,Man United,Southampton,0,0,D,1.36,5.0,9.0,1.62,2.3
2022,2022-2023,2023-03-12,2022_West Ham_Aston Villa_20230312,West Ham,Aston Villa,1,1,D,2.2,3.3,3.4,2.08,1.85
2022,2022-2023,2023-03-12,2022_Newcastle_Wolves_20230312,Newcastle,Wolves,2,1,H,1.65,3.75,5.5,2.2,1.67
2022,2022-2023,2023-03-15,2022_Brighton_Crystal Palace_20230315,Brighton,Crystal Palace,1,0,H,1.44,4.2,8.0,1.93,1.97
2022,2022-2023,2023-03-15,2022_Southampton_Brentford_20230315,Southampton,Brentford,0,2,A,2.88,3.25,2.5,2.1,1.73
2022,2022-2023,2023-03-17,2022_Nott'm Forest_Newcastle_20230317,Nott'm Forest,Newcastle,1,2,A,5.5,3.8,1.62,2.07,1.83
2022,2022-2023,2023-03-18,2022_Aston Villa_Bournemouth_20230318,Aston Villa,Bournemouth,3,0,H,1.7,3.8,5.0,1.97,1.93
2022,2022-2023,2023-03-18,2022_Brentford_Leicester_20230318,Brentford,Leicester,1,1,D,1.91,3.6,3.75,1.89,2.01
2022,2022-2023,2023-03-18,2022_Southampton_Tottenham_20230318,Southampton,Tottenham,3,3,D,4.75,3.6,1.75,2.06,1.84
2022,2022-2023,2023-03-18,2022_Wolves_Leeds_20230318,Wolves,Leeds,2,4,A,2.25,3.2,3.3,2.2,1.67
2022,2022-2023,2023-03-18,2022_Chelsea_Everton_20230318,Chelsea,Everton,2,2,D,1.5,4.2,7.5,2.1,1.73
2022,2022-2023,2023-03-19,2022_Arsenal_Crystal Palace_20230319,Arsenal,Crystal Palace,4,1,H,1.25,5.5,15.0,1.73,2.1
2022,2022-2023,2023-04-01,2022_Man City_Liverpool_20230401,Man City,Liverpool,4,1,H,1.62,4.2,5.0,1.67,2.2
2022,2022-2023,2023-04-01,2022_Arsenal_Leeds_20230401,Arsenal,Leeds,4,1,H,1.29,6.0,9.0,1.53,2.5
2022,2022-2023,2023-04-01,2022_Bournemouth_Fulham_20230401,Bournemouth,Fulham,2,1,H,2.55,3.3,2.8,2.0,1.8
2022,2022-2023,2023-04-01,2022_Brighton_Brentford_20230401,Brighton,Brentford,3,3,D,1.67,4.0,5.0,1.73,2.1
2022,2022-2023,2023-04-01,2022_Crystal Palace_Leicester_20230401,Crystal Palace,Leicester,2,1,H,2.5,3.25,2.9,2.1,1.73
2022,2022-2023,2023-04-01,2022_Nott'm Forest_Wolves_20230401,Nott'm Forest,Wolves,1,1,D,3.0,3.1,2.55,2.38,1.57
2022,2022-2023,2023-04-01,2022_Chelsea_Aston Villa_20230401,Chelsea,Aston Villa,0,2,A,1.67,3.8,5.25,1.97,1.93
2022,2022-2023,2023-04-02,2022_West Ham_Southampton_20230402,West Ham,Southampton,1,0,H,1.73,3.6,5.0,2.0,1.8
2022,2022-2023,2023-04-02,2022_Newcastle_Man United_20230402,Newcastle,Man United,2,0,H,2.4,3.4,2.9,1.95,1.95
2022,2022-2023,2023-04-03,2022_Everton_Tottenham_20230403,Everton,Tottenham,1,1,D,3.4,3.3,2.2,2.1,1.73
2022,2022-2023,2023-04-04,2022_Bournemouth_Brighton_20230404,Bournemouth,Brighton,0,2,A,6.0,4.2,1.53,1.8,2.0
2022,2022-2023,2023-04-04,2022_Leeds_Nott'm Forest_20230404,Leeds,Nott'm Forest,2,1,H,1.7,3.75,5.0,1.98,1.92
2022,2022-2023,2023-04-04,2022_Leicester_Aston Villa_20230404,Leicester,Aston Villa,1,2,A,2.55,3.3,2.75,1.99,1.91
2022,2022-2023,2023-04-04,2022_Chelsea_Liverpool_20230404,Chelsea,Liverpool,0,0,D,2.2,3.4,3.25,1.95,1.95
2022,2022-2023,2023-04-05,2022_Man United_Brentford_20230405,Man United,Brentford,1,0,H,1.65,4.0,5.0,1.73,2.1
2022,2022-2023,2023-04-05,2022_West Ham_Newcastle_20230405,West Ham,Newcastle,1,5,A,3.6,3.25,2.15,2.1,1.73
2022,2022-2023,2023-04-08,2022_Man United_Everton_20230408,Man United,Everton,2,0,H,1.5,4.33,6.5,1.86,2.04
2022,2022-2023,2023-04-08,2022_Aston Villa_Nott'm Forest_20230408,Aston Villa,Nott'm Forest,2,0,H,1.6,4.2,5.25,1.94,1.96
2022,2022-2023,2023-04-08,2022_Brentford_Newcastle_20230408,Brentford,Newcastle,1,2,A,3.6,3.4,2.05,2.03,1.87
2022,2022-2023,2023-04-08,2022_Fulham_West Ham_20230408,Fulham,West Ham,0,1,A,2.8,3.25,2.63,2.2,1.67
2022,2022-2023,2023-04-08,2022_Leicester_Bournemouth_20230408,Leicester,Bournemouth,0,1,A,1.83,3.75,4.2,1.88,2.02
2022,2022-2023,2023-04-08,2022_Tottenham_Brighton_20230408,Tottenham,Brighton,2,1,H,2.55,3.5,2.7,1.85,2.05
2022,2022-2023,2023-04-08,2022_Wolves_Chelsea_20230408,Wolves,Chelsea,1,0,H,4.2,3.5,1.91,2.2,1.67
2022,2022-2023,2023-04-08,2022_Southampton_Man City_20230408,Southampton,Man City,1,4,A,11.0,6.0,1.25,1.62,2.3
2022,2022-2023,2023-04-09,2022_Leeds_Crystal Palace_20230409,Leeds,Crystal Palace,1,5,A,2.1,3.4,3.6,2.1,1.73
2022,2022-2023,2023-04-09,2022_Liverpool_Arsenal_20230409,Liverpool,Arsenal,2,2,D,2.88,3.6,2.38,1.62,2.3
2022,2022-2023,2023-04-15,2022_Aston Villa_Newcastle_20230415,Aston Villa,Newcastle,3,0,H,3.6,3.4,2.05,2.07,1.83
2022,2022-2023,2023-04-15,2022_Chelsea_Brighton_20230415,Chelsea,Brighton,1,2,A,2.63,3.4,2.63,1.94,1.96
2022,2022-2023,2023-04-15,2022_Everton_Fulham_20230415,Everton,Fulham,1,3,A,2.05,3.4,3.7,2.2,1.67
2022,2022-2023,2023-04-15,2022_Southampton_Crystal Palace_20230415,Southampton,Crystal Palace,0,2,A,2.8,3.1,2.7,2.3,1.62
2022,2022-2023,2023-04-15,2022_Tottenham_Bournemouth_20230415,Tottenham,Bournemouth,2,3,A,1.45,4.5,7.0,1.67,2.2
2022,2022-2023,2023-04-15,2022_Wolves_Brentford_20230415,Wolves,Brentford,2,0,H,2.45,3.1,3.0,2.2,1.67
2022,2022-2023,2023-04-15,2022_Man City_Leicester_20230415,Man City,Leicester,3,1,H,1.14,8.5,15.0,1.33,3.4
2022,2022-2023,2023-04-16,2022_West Ham_Arsenal_20230416,West Ham,Arsenal,2,2,D,6.0,4.2,1.55,1.8,2.0
2022,2022-2023,2023-04-16,2022_Nott'm Forest_Man United_20230416,Nott'm Forest,Man United,0,2,A,5.5,4.0,1.62,1.8,2.0
2022,2022-2023,2023-04-17,2022_Leeds_Liverpool_20230417,Leeds,Liverpool,1,6,A,4.2,4.2,1.73,1.57,2.38
2022,2022-2023,2023-04-21,2022_Arsenal_Southampton_20230421,Arsenal,Southampton,3,3,D,1.2,7.0,13.0,1.5,2.63
2022,2022-2023,2023-04-22,2022_Fulham_Leeds_20230422,Fulham,Leeds,2,1,H,2.3,3.4,3.1,1.92,1.98
2022,2022-2023,2023-04-22,2022_Brentford_Aston Villa_20230422,Brentford,Aston Villa,1,1,D,2.5,3.25,2.88,2.0,1.9
2022,2022-2023,2023-04-22,2022_Crystal Palace_Everton_20230422,Crystal Palace,Everton,0,0,D,2.05,3.2,3.75,2.3,1.62
2022,2022-2023,2023-04-22,2022_Leicester_Wolves_20230422,Leicester,Wolves,2,1,H,2.38,3.3,3.0,2.1,1.73
2022,2022-2023,2023-04-22,2022_Liverpool_Nott'm Forest_20230422,Liverpool,Nott'm Forest,3,2,H,1.17,7.5,17.0,1.44,2.75
2022,2022-2023,2023-04-23,2022_Bournemouth_West Ham_20230423,Bournemouth,West Ham,0,4,A,2.88,3.2,2.55,2.1,1.73
2022,2022-2023,2023-04-23,2022_Newcastle_Tottenham_20230423,Newcastle,Tottenham,6,1,H,1.83,3.75,4.2,1.86,2.04
2022,2022-2023,2023-04-25,2022_Wolves_Crystal Palace_20230425,Wolves,Crystal Palace,2,0,H,2.45,3.2,3.0,2.5,1.53
2022,2022-2023,2023-04-25,2022_Aston Villa_Fulham_20230425,Aston Villa,Fulham,1,0,H,1.75,4.0,4.2,1.81,2.09
2022,2022-2023,2023-04-25,2022_Leeds_Leicester_20230425,Leeds,Leicester,1,1,D,2.3,3.5,3.0,1.73,2.1
2022,2022-2023,2023-04-26,2022_Nott'm Forest_Brighton_20230426,Nott'm Forest,Brighton,3,1,H,6.0,4.2,1.53,1.73,2.1
2022,2022-2023,2023-04-26,2022_Chelsea_Brentford_20230426,Chelsea,Brentford,0,2,A,1.7,4.0,4.75,2.0,1.9
2022,2022-2023,2023-04-26,2022_West Ham_Liverpool_20230426,West Ham,Liverpool,1,2,A,3.9,3.9,1.85,1.67,2.2
2022,2022-2023,2023-04-26,2022_Man City_Arsenal_20230426,Man City,Arsenal,4,1,H,1.55,4.5,5.25,1.62,2.3
2022,2022-2023,2023-04-27,2022_Everton_Newcastle_20230427,Everton,Newcastle,1,4,A,4.75,3.6,1.73,2.0,1.8
2022,2022-2023,2023-04-27,2022_Southampton_Bournemouth_20230427,Southampton,Bournemouth,0,1,A,2.25,3.4,3.2,2.03,1.87
2022,2022-2023,2023-04-27,2022_Tottenham_Man United_20230427,Tottenham,Man United,2,2,D,2.8,3.6,2.4,1.67,2.2
2022,2022-2023,2023-04-29,2022_Crystal Palace_West Ham_20230429,Crystal Palace,West Ham,4,3,H,2.63,3.25,2.75,2.2,1.67
2022,2022-2023,2023-04-29,2022_Brentford_Nott'm Forest_20230429,Brentford,Nott'm Forest,2,1,H,1.65,3.8,5.5,1.99,1.91
2022,2022-2023,2023-04-29,2022_Brighton_Wolves_20230429,Brighton,Wolves,6,0,H,1.5,4.33,6.5,1.85,2.05
2022,2022-2023,2023-04-30,2022_Bournemouth_Leeds_20230430,Bournemouth,Leeds,4,1,H,2.55,3.5,2.7,1.8,2.0
2022,2022-2023,2023-04-30,2022_Fulham_Man City_20230430,Fulham,Man City,1,2,A,12.0,6.0,1.25,1.53,2.5
2022,2022-2023,2023-04-30,2022_Man United_Aston Villa_20230430,Man United,Aston Villa,1,0,H,1.73,3.9,4.6,1.67,2.2
2022,2022-2023,2023-04-30,2022_Newcastle_Southampton_20230430,Newcastle,Southampton,3,1,H,1.3,5.25,10.0,1.73,2.1
2022,2022-2023,2023-04-30,2022_Liverpool_Tottenham_20230430,Liverpool,Tottenham,4,3,H,1.53,4.5,5.75,1.5,2.63
2022,2022-2023,2023-05-01,2022_Leicester_Everton_20230501,Leicester,Everton,2,2,D,2.0,3.5,3.75,2.07,1.83
2022,2022-2023,2023-05-02,2022_Arsenal_Chelsea_20230502,Arsenal,Chelsea,3,1,H,1.6,4.0,5.5,1.73,2.1
2022,2022-2023,2023-05-03,2022_Liverpool_Fulham_20230503,Liverpool,Fulham,1,0,H,1.25,5.75,11.0,1.44,2.75
2022,2022-2023,2023-05-03,2022_Man City_West Ham_20230503,Man City,West Ham,3,0,H,1.2,7.0,13.0,1.44,2.75
2022,2022-2023,2023-05-04,2022_Brighton_Man United_20230504,Brighton,Man United,1,0,H,1.95,3.5,3.75,1.57,2.38
2022,2022-2023,2023-05-06,2022_Bournemouth_Chelsea_20230506,Bournemouth,Chelsea,1,3,A,3.3,3.5,2.15,1.99,1.91
2022,2022-2023,2023-05-06,2022_Man City_Leeds_20230506,Man City,Leeds,2,1,H,1.17,8.5,15.0,1.3,3.5
2022,2022-2023,2023-05-06,2022_Tottenham_Crystal Palace_20230506,Tottenham,Crystal Palace,1,0,H,1.8,3.8,4.2,1.73,2.1
2022,2022-2023,2023-05-06,2022_Wolves_Aston Villa_20230506,Wolves,Aston Villa,1,0,H,2.88,3.3,2.5,2.2,1.67
2022,2022-2023,2023-05-06,2022_Liverpool_Brentford_20230506,Liverpool,Brentford,1,0,H,1.44,5.0,6.0,1.5,2.63
2022,2022-2023,2023-05-07,2022_Newcastle_Arsenal_20230507,Newcastle,Arsenal,0,2,A,2.45,3.75,2.63,1.62,2.3
2022,2022-2023,2023-05-07,2022_West Ham_Man United_20230507,West Ham,Man United,1,0,H,3.4,3.75,2.05,1.73,2.1
2022,2022-2023,2023-05-08,2022_Fulham_Leicester_20230508,Fulham,Leicester,5,3,H,2.63,3.5,2.6,1.86,2.04
2022,2022-2023,2023-05-08,2022_Brighton_Everton_20230508,Brighton,Everton,1,5,A,1.33,5.25,9.0,1.57,2.38
2022,2022-2023,2023-05-08,2022_Nott'm Forest_Southampton_20230508,Nott'm Forest,Southampton,4,3,H,2.1,3.6,3.4,2.03,1.87
2022,2022-2023,2023-05-13,2022_Leeds_Newcastle_20230513,Leeds,Newcastle,2,2,D,4.33,4.2,1.7,1.62,2.3
2022,2022-2023,2023-05-13,2022_Aston Villa_Tottenham_20230513,Aston Villa,Tottenham,2,1,H,2.25,3.6,2.9,1.73,2.1
2022,2022-2023,2023-05-13,2022_Chelsea_Nott'm Forest_20230513,Chelsea,Nott'm Forest,2,2,D,1.5,4.5,6.0,1.86,2.04
2022,2022-2023,2023-05-13,2022_Crystal Palace_Bournemouth_20230513,Crystal Palace,Bournemouth,2,0,H,1.83,3.6,4.2,1.94,1.96
2022,2022-2023,2023-05-13,2022_Man United_Wolves_20230513,Man United,Wolves,2,0,H,1.36,5.0,7.5,1.67,2.2
2022,2022-2023,2023-05-13,2022_Southampton_Fulham_20230513,Southampton,Fulham,0,2,A,2.75,3.3,2.5,1.91,1.99
2022,2022-2023,2023-05-14,2022_Brentford_West Ham_20230514,Brentford,West Ham,2,0,H,2.0,3.5,3.6,2.0,1.9
2022,2022-2023,2023-05-14,2022_Everton_Man City_20230514,Everton,Man City,0,3,A,9.0,4.75,1.36,1.67,2.2
2022,2022-2023,2023-05-14,2022_Arsenal_Brighton_20230514,Arsenal,Brighton,0,3,A,1.73,4.2,4.2,1.53,2.5
2022,2022-2023,2023-05-15,2022_Leicester_Liverpool_20230515,Leicester,Liverpool,0,3,A,5.25,4.33,1.57,1.5,2.63
2022,2022-2023,2023-05-18,2022_Newcastle_Brighton_20230518,Newcastle,Brighton,4,1,H,2.0,3.8,3.5,1.62,2.3
2022,2022-2023,2023-05-20,2022_Tottenham_Brentford_20230520,Tottenham,Brentford,1,3,A,1.83,3.9,4.0,1.73,2.1
2022,2022-2023,2023-05-20,2022_Bournemouth_Man United_20230520,Bournemouth,Man United,0,1,A,6.0,4.75,1.5,1.57,2.38
2022,2022-2023,2023-05-20,2022_Fulham_Crystal Palace_20230520,Fulham,Crystal Palace,2,2,D,2.45,3.4,2.9,2.05,1.85
2022,2022-2023,2023-05-20,2022_Liverpool_Aston Villa_20230520,Liverpool,Aston Villa,1,1,D,1.45,5.0,6.25,1.53,2.5
2022,2022-2023,2023-05-20,2022_Wolves_Everton_20230520,Wolves,Everton,1,1,D,2.75,3.3,2.6,2.1,1.73
2022,2022-2023,2023-05-20,2022_Nott'm Forest_Arsenal_20230520,Nott'm Forest,Arsenal,1,0,H,5.25,4.33,1.57,1.57,2.38
2022,2022-2023,2023-05-21,2022_West Ham_Leeds_20230521,West Ham,Leeds,3,1,H,2.4,3.5,2.88,1.8,2.0
2022,2022-2023,2023-05-21,2022_Brighton_Southampton_20230521,Brighton,Southampton,3,1,H,1.22,7.0,11.0,1.4,3.0
2022,2022-2023,2023-05-21,2022_Man City_Chelsea_20230521,Man City,Chelsea,1,0,H,1.25,6.0,11.0,1.5,2.63
2022,2022-2023,2023-05-22,2022_Newcastle_Leicester_20230522,Newcastle,Leicester,0,0,D,1.36,5.5,7.0,1.5,2.63
2022,2022-2023,2023-05-24,2022_Brighton_Man City_20230524,Brighton,Man City,1,1,D,4.0,4.33,1.75,1.53,2.5
2022,2022-2023,2023-05-25,2022_Man United_Chelsea_20230525,Man United,Chelsea,4,1,H,1.6,4.33,5.0,1.57,2.38
2022,2022-2023,2023-05-28,2022_Arsenal_Wolves_20230528,Arsenal,Wolves,5,0,H,1.36,5.25,8.0,1.44,2.75
2022,2022-2023,2023-05-28,2022_Aston Villa_Brighton_20230528,Aston Villa,Brighton,2,1,H,2.0,3.6,3.5,1.53,2.5
2022,2022-2023,2023-05-28,2022_Brentford_Man City_20230528,Brentford,Man City,1,0,H,3.8,4.0,1.83,1.62,2.3
2022,2022-2023,2023-05-28,2022_Chelsea_Newcastle_20230528,Chelsea,Newcastle,1,1,D,2.9,3.5,2.38,1.73,2.1
2022,2022-2023,2023-05-28,2022_Crystal Palace_Nott'm Forest_20230528,Crystal Palace,Nott'm Forest,1,1,D,1.67,4.0,5.0,1.67,2.2
2022,2022-2023,2023-05-28,2022_Everton_Bournemouth_20230528,Everton,Bournemouth,1,0,H,1.5,4.5,6.5,1.67,2.2
2022,2022-2023,2023-05-28,2022_Leeds_Tottenham_20230528,Leeds,Tottenham,1,4,A,2.75,3.8,2.3,1.5,2.63
2022,2022-2023,2023-05-28,2022_Leicester_West Ham_20230528,Leicester,West Ham,2,1,H,1.91,3.8,3.6,1.67,2.2
